"","eventcode","LastName","FirstName","Age","Gender","eventtype","agegroup","entrytime","final_time","finallane","place"
"809","D02NE      ","Jantz"," Kathryn M            ","26","FF","10001","UNOV03202010","11:49.00Y","         11:49.94Y"," 3","  2"
"810","D02NE      ","Jantz"," Kathryn M            ","26","FF"," 2005","UNOV03282010"," 2:40.00Y","          2:25.18Y"," 5","  8"
"811","D02NE      ","Jantz"," Kathryn M            ","26","FF"," 1004","UNOV03282010"," 1:10.00Y","          1:05.65Y"," 2"," 10"
"812","D02NE      ","Jantz"," Kathryn M            ","26","FF","  502","UNOV03282010","   40.00Y","            32.67Y"," 6","  9"
"813","D02NE      ","Jantz"," Kathryn M            ","26","FF"," 1001","UNOV03282010","   56.50Y","            57.99Y"," 2","  6"
"814","D02NE      ","Kanarek"," Jane               ","40","FF"," 5001","UNOV03262010"," 7:12.29Y","          7:13.88Y"," 7","  7"
"815","D02NE      ","Kanarek"," Jane               ","40","FF","  501","UNOV03262010","   34.59Y","            34.81Y"," 3"," 19"
"816","D02NE      ","Kanarek"," Jane               ","40","FF"," 1005","UNOV03262010"," 1:33.00Y","          1:31.60Y"," 1"," 20"
"817","D02NE      ","Kelly"," Paul M","42","MM","16501","UNOV03202010","22:10.00Y","         22:08.33Y"," 8","  6"
"818","D02NE      ","Kelly"," Paul M","42","MM","  501","UNOV03262010","   27.50Y","            28.29Y"," 6"," 28"
"819","D02NE      ","Kelly"," Paul M","42","MM"," 5001","UNOV03282010"," 5:58.00Y","          6:14.18Y"," 6"," 12"
"820","D02NE      ","Kelly"," Paul M","42","MM"," 1001","UNOV03282010"," 1:00.80Y","          1:02.01Y"," 8"," 19"
"821","D02NE      ","Krebs"," Katie                ","25","FF","16501","UNOV03202010","24:30.00Y","         24:25.34Y"," 1","  6"
"822","D02NE      ","Krebs"," Katie                ","25","FF"," 2001","UNOV03272010"," 2:15.00Y","          2:28.49Y"," 2"," 25"
"823","D02NE      ","Krebs"," Katie                ","25","FF"," 1004","UNOV03282010"," 1:35.00Y","          1:25.10Y"," 6"," 18"
"824","D02NE      ","Krebs"," Katie                ","25","FF"," 1001","UNOV03282010"," 1:05.00Y","          1:06.81Y"," 4"," 22"
"825","D02NE      ","LaPierre"," Noel              ","37","MM","  501","UNOV03262010","   23.05Y","            22.57Y"," 6","  2"
"826","D02NE      ","LaPierre"," Noel              ","37","MM"," 1005","UNOV03262010"," 1:00.93Y","            59.16Y"," 8","  7"
"827","D02NE      ","LaPierre"," Noel              ","37","MM","  504","UNOV03272010","   25.79Y","            24.92Y"," 3","  3"
"828","D02NE      ","LaPierre"," Noel              ","37","MM","  502","UNOV03282010","   29.21Y","            28.32Y"," 5","  3"
"829","D02NE      ","LaPierre"," Noel              ","37","MM"," 1001","UNOV03282010","   51.70Y","            49.43Y"," 4","  2"
"830","D02NE      ","Larzelere"," Chip             ","45","MM","  501","UNOV03262010","   27.83Y","            26.97Y"," 6"," 21"
"831","D02NE      ","Larzelere"," Chip             ","45","MM"," 2001","UNOV03272010"," 2:23.52Y","          2:16.63Y"," 7"," 27"
"832","D02NE      ","Larzelere"," Chip             ","45","MM"," 5001","UNOV03282010"," 6:15.00Y","          6:28.04Y"," 4"," 16"
"833","D02NE      ","Larzelere"," Chip             ","45","MM"," 1001","UNOV03282010"," 1:02.83Y","            59.77Y"," 1"," 20"
"834","D02NE      ","Loveless"," Mary              ","54","FF","10001","UNOV03202010","18:00.00Y","         19:47.23Y"," 8"," 11"
"835","D02NE      ","Loveless"," Mary              ","54","FF","  504","UNOV03272010","   55.00Y","            41.10Y"," 6"," 13"
"836","D02NE      ","Lyons"," Emma R               ","21","FF"," 5001","UNOV03262010"," 6:45.00Y","               NSY"," 1","  0"
"837","D02NE      ","Mancuso"," Elizabeth A        ","24","FF","10001","UNOV03202010","11:00.00Y","         10:53.36Y"," 4","  1"
"838","D02NE      ","Mancuso"," Elizabeth A        ","24","FF","  501","UNOV03262010","   25.00Y","            25.15Y"," 6","  2"
"839","D02NE      ","Mancuso"," Elizabeth A        ","24","FF","  503","UNOV03262010","   32.00Y","            32.29Y"," 5","  1"
"840","D02NE      ","Mancuso"," Elizabeth A        ","24","FF"," 1005","UNOV03262010"," 1:02.00Y","          1:01.88Y"," 6","  1"
"841","D02NE      ","Mancuso"," Elizabeth A        ","24","FF","  504","UNOV03272010","   26.50Y","            26.73Y"," 4","  1"
"842","D02NE      ","Mancuso"," Elizabeth A        ","24","FF"," 2001","UNOV03272010"," 2:00.00Y","          1:56.18Y"," 2","  1"
"843","D02NE      ","Mancuso"," Elizabeth A        ","24","FF"," 1003","UNOV03272010"," 1:14.00Y","          1:10.23Y"," 2","  1"
"844","D02NE      ","Mancuso"," Elizabeth A        ","24","FF"," 1004","UNOV03282010"," 1:01.00Y","            59.13Y"," 5","  1"
"845","D02NE      ","Mancuso"," Elizabeth A        ","24","FF","  502","UNOV03282010","   29.00Y","            29.05Y"," 6","  1"
"846","D02NE      ","Mancuso"," Elizabeth A        ","24","FF"," 1001","UNOV03282010","   54.99Y","            54.54Y"," 3","  3"
"847","D02NE      ","Marshall"," Robert A          ","29","MM","  504","UNOV03272010","   29.00Y","            27.88Y"," 4"," 21"
"848","D02NE      ","Marshall"," Robert A          ","29","MM"," 2001","UNOV03272010"," 2:20.00Y","          2:09.54Y"," 3"," 23"
"849","D02NE      ","Nunez"," Guillermo            ","36","MM","10001","UNOV03202010","19:45.00Y","         18:16.22Y"," 5"," 10"
"850","D02NE      ","Nunez"," Guillermo            ","36","MM","  501","UNOV03262010","   55.00Y","            32.16Y"," 4"," 21"
"851","D02NE      ","Nunez"," Guillermo            ","36","MM"," 1005","UNOV03262010"," 2:10.00Y","               DQY"," 5","  0"
"852","D02NE      ","Nunez"," Guillermo            ","36","MM"," 5001","UNOV03282010"," 9:30.00Y","          8:26.69Y"," 8"," 17"
"853","D02NE      ","Nunez"," Guillermo            ","36","MM"," 1001","UNOV03282010"," 1:42.00Y","          1:12.05Y"," 1"," 26"
"854","D02NE      ","Radville"," Kate M            ","27","FF","10001","UNOV03202010","12:26.40Y","         12:24.37Y"," 4","  6"
"855","D02NE      ","Radville"," Kate M            ","27","FF"," 5001","UNOV03262010"," 6:06.53Y","          6:03.16Y"," 1"," 11"
"856","D02NE      ","Radville"," Kate M            ","27","FF"," 2004","UNOV03262010"," 2:35.00Y","          2:31.28Y"," 4","  5"
"857","D02NE      ","Radville"," Kate M            ","27","FF","  503","UNOV03262010","   40.00Y","            40.69Y"," 5"," 13"
"858","D02NE      ","Radville"," Kate M            ","27","FF"," 1005","UNOV03262010"," 1:15.00Y","          1:15.58Y"," 2"," 17"
"859","D02NE      ","Radville"," Kate M            ","27","FF","  504","UNOV03272010","   32.28Y","            31.36Y"," 6"," 14"
"860","D02NE      ","Radville"," Kate M            ","27","FF"," 1004","UNOV03282010"," 1:10.00Y","          1:08.71Y"," 1"," 14"
"861","D02NE      ","Radville"," Kate M            ","27","FF","  502","UNOV03282010","   36.50Y","            35.55Y"," 6"," 14"
"862","D02NE      ","Rajfer"," Joan                ","30","FF","16501","UNOV03202010","22:39.19Y","         22:20.50Y"," 7","  6"
"863","D02NE      ","Rajfer"," Joan                ","30","FF"," 5001","UNOV03262010"," 6:23.12Y","          6:28.41Y"," 8","  9"
"864","D02NE      ","Remi"," Sebastian             ","29","MM","16501","UNOV03202010","25:00.00Y","         20:55.93Y"," 4","  6"
"865","D02NE      ","Remi"," Sebastian             ","29","MM"," 4005","UNOV03272010"," 6:00.00Y","          5:12.12Y"," 3"," 10"
"866","D02NE      ","Remi"," Sebastian             ","29","MM"," 2002","UNOV03272010"," 2:45.00Y","          2:27.10Y"," 7"," 11"
"867","D02NE      ","Remi"," Sebastian             ","29","MM"," 2005","UNOV03282010"," 2:55.00Y","          2:23.03Y"," 1"," 12"
"868","D02NE      ","Reyes"," David                ","42","MM","  501","UNOV03262010","   29.28Y","            28.96Y"," 5"," 29"
"869","D02NE      ","Reyes"," David                ","42","MM","  503","UNOV03262010","   37.11Y","            36.31Y"," 8"," 19"
"870","D02NE      ","Reyes"," David                ","42","MM"," 1005","UNOV03262010"," 1:16.00Y","          1:14.73Y"," 3"," 27"
"871","D02NE      ","Reyes"," David                ","42","MM","  504","UNOV03272010","   33.69Y","            32.10Y"," 1"," 26"
"872","D02NE      ","Reyes"," David                ","42","MM"," 1003","UNOV03272010"," 1:20.00Y","          1:19.24Y"," 6"," 18"
"873","D02NE      ","Reyes"," David                ","42","MM"," 2005","UNOV03282010"," 2:40.00Y","          2:49.41Y"," 8"," 17"
"874","D02NE      ","Reyes"," David                ","42","MM"," 1001","UNOV03282010"," 1:06.31Y","          1:05.28Y"," 7"," 22"
"875","D02NE      ","Sanda"," Martin               ","48","MM","  503","UNOV03262010","   43.43Y","            41.45Y"," 2"," 25"
"876","D02NE      ","Sanda"," Martin               ","48","MM"," 1003","UNOV03272010"," 1:32.57Y","          1:32.68Y"," 4"," 24"
"877","D02NE      ","Sanda"," Martin               ","48","MM"," 2003","UNOV03282010"," 3:20.00Y","               DQY"," 6","  0"
"878","D02NE      ","Seeger"," Julie A             ","53","FF","10001","UNOV03202010","20:00.00Y","         17:46.18Y"," 7","  9"
"879","D02NE      ","Sharlin"," Judith             ","56","FF","16501","UNOV03202010","25:05.00Y","         25:03.79Y"," 4","  3"
"880","D02NE      ","Sharlin"," Judith             ","56","FF","  501","UNOV03262010","   37.00Y","            34.49Y"," 3","  9"
"881","D02NE      ","Sharlin"," Judith             ","56","FF","  503","UNOV03262010","   43.75Y","            42.20Y"," 7","  4"
"882","D02NE      ","Sharlin"," Judith             ","56","FF"," 1005","UNOV03262010"," 1:33.00Y","          1:28.93Y"," 7","  8"
"883","D02NE      ","Sharlin"," Judith             ","56","FF"," 4005","UNOV03272010"," 7:10.00Y","          7:06.74Y"," 4","  4"
"884","D02NE      ","Sharlin"," Judith             ","56","FF"," 1003","UNOV03272010"," 1:37.00Y","          1:33.36Y"," 1","  4"
"885","D02NE      ","Sharlin"," Judith             ","56","FF"," 2005","UNOV03282010"," 3:20.00Y","          3:15.68Y"," 8","  5"
"886","D02NE      ","Sharlin"," Judith             ","56","FF"," 2003","UNOV03282010"," 3:34.00Y","          3:23.88Y"," 5","  3"
"887","D02NE      ","Tharaud"," Lauren H           ","28","FF","10001","UNOV03202010","13:00.00Y","         13:17.37Y"," 6","  9"
"888","D02NE      ","Tharaud"," Lauren H           ","28","FF"," 4005","UNOV03272010"," 5:44.00Y","          5:37.31Y"," 1"," 10"
"889","D02NE      ","Tharaud"," Lauren H           ","28","FF"," 2001","UNOV03272010"," 2:25.00Y","          2:23.40Y"," 1"," 21"
"890","D02NE      ","Tharaud"," Lauren H           ","28","FF"," 2002","UNOV03272010"," 2:38.00Y","          2:32.15Y"," 1","  9"
"891","D02NE      ","Tharaud"," Lauren H           ","28","FF"," 2005","UNOV03282010"," 2:38.00Y","          2:38.56Y"," 2"," 17"
"892","D02NE      ","Tharaud"," Lauren H           ","28","FF"," 1004","UNOV03282010"," 1:15.00Y","          1:16.63Y"," 5"," 17"
"893","D02NE      ","Weas"," Sarah D               ","22","FF"," 5001","UNOV03262010"," 6:10.00Y","          6:17.30Y"," 6","  7"
"894","D02NE      ","Weas"," Sarah D               ","22","FF"," 1002","UNOV03262010"," 1:10.00Y","          1:10.74Y"," 6","  6"
"895","D02NE      ","Weas"," Sarah D               ","22","FF"," 1005","UNOV03262010"," 1:15.00Y","          1:14.60Y"," 2"," 14"
"896","D02NE      ","Weas"," Sarah D               ","22","FF"," 2001","UNOV03272010"," 2:18.00Y","          2:19.48Y"," 5"," 14"
"897","D02NE      ","Weas"," Sarah D               ","22","FF"," 2002","UNOV03272010"," 2:28.00Y","          2:30.28Y"," 4","  3"
"898","D02NE      ","Weas"," Sarah D               ","22","FF"," 2005","UNOV03282010"," 2:35.00Y","          2:38.01Y"," 4","  8"
"899","D02NE      ","Wensley"," Allison M          ","27","FF","10001","UNOV03202010","11:49.00Y","         11:53.02Y"," 6","  3"
"900","D02NE      ","Wensley"," Allison M          ","27","FF"," 5001","UNOV03262010"," 5:45.00Y","          5:41.69Y"," 6","  5"
"901","D02NE      ","Wensley"," Allison M          ","27","FF"," 2004","UNOV03262010"," 2:25.00Y","          2:18.14Y"," 6","  1"
"902","D02NE      ","Wensley"," Allison M          ","27","FF"," 4005","UNOV03272010"," 5:10.00Y","          5:00.72Y"," 6","  3"
"903","D02NE      ","Wensley"," Allison M          ","27","FF"," 2005","UNOV03282010"," 2:29.50Y","          2:24.66Y"," 2","  7"
"904","D02NE      ","Wensley"," Allison M          ","27","FF"," 1004","UNOV03282010"," 1:08.50Y","          1:02.75Y"," 8","  4"
"905","D02NE      ","Zengingonul"," Hale Pinar     ","46","FF","  503","UNOV03262010","   40.00Y","            41.06Y"," 8"," 13"
"906","D02NE      ","Zengingonul"," Hale Pinar     ","46","FF"," 1005","UNOV03262010"," 2:00.00Y","          1:32.69Y"," 3"," 24"
"907","D02NE      ","Zengingonul"," Hale Pinar     ","46","FF"," 1003","UNOV03272010"," 1:40.00Y","          1:29.41Y"," 8"," 10"
"908","D02NE      ","Zengingonul"," Hale Pinar     ","46","FF"," 1004","UNOV03282010"," 2:00.00Y","          1:39.91Y"," 3"," 13"
"909","D02NE      ","Zwemer"," Eric K              ","25","MM","10001","UNOV03202010","11:10.00Y","         11:16.84Y"," 2","  4"
"910","D02NE      ","Zwemer"," Eric K              ","25","MM"," 1002","UNOV03262010"," 1:02.99Y","          1:03.45Y"," 8","  8"
"911","D02NE      ","Zwemer"," Eric K              ","25","MM","  501","UNOV03262010","   23.50Y","            24.20Y"," 5"," 13"
"912","D02NE      ","Zwemer"," Eric K              ","25","MM"," 1005","UNOV03262010"," 1:07.00Y","          1:04.31Y"," 3"," 14"
"913","D02NE      ","Zwemer"," Eric K              ","25","MM"," 2001","UNOV03272010"," 1:53.99Y","          1:56.46Y"," 1"," 15"
"914","D02NE      ","Zwemer"," Eric K              ","25","MM"," 2002","UNOV03272010"," 2:15.00Y","          2:17.64Y"," 8","  8"
"915","D02NE      ","Zwemer"," Eric K              ","25","MM"," 5001","UNOV03282010"," 5:19.99Y","          5:21.07Y"," 3","  8"
"916","D02NE      ","Zwemer"," Eric K              ","25","MM"," 1001","UNOV03282010","   52.00Y","            52.63Y"," 7"," 13"
"917","D02NE      ","Bacso"," Michael J            ","49","MM"," 2001","UNOV03272010"," 2:02.70Y","          2:05.88Y"," 2"," 17"
"918","D02NE      ","Bacso"," Michael J            ","49","MM"," 1004","UNOV03282010"," 1:02.70Y","          1:03.85Y"," 7"," 11"
"919","D02NE      ","Bacso"," Michael J            ","49","MM"," 1001","UNOV03282010","   55.00Y","            56.56Y"," 5"," 14"
"920","D02NE      ","Falco"," Marissa L            ","30","FF","  501","UNOV03262010","   38.91Y","            36.29Y"," 5"," 18"
"921","D02NE      ","Falco"," Marissa L            ","30","FF","  504","UNOV03272010","   50.00Y","            44.43Y"," 7"," 17"
"922","D02NE      ","Falco"," Marissa L            ","30","FF","  502","UNOV03282010","   49.10Y","            50.13Y"," 1"," 14"
"923","D02NE      ","Falco"," Marissa L            ","30","FF"," 1001","UNOV03282010"," 1:23.92Y","          1:20.66Y"," 3"," 21"
"924","D02NE      ","Flynn"," Maureen E            ","45","FF","  504","UNOV03272010","   37.50Y","            36.35Y"," 2"," 17"
"925","D02NE      ","Flynn"," Maureen E            ","45","FF"," 1004","UNOV03282010"," 1:30.00Y","          1:27.85Y"," 1"," 11"
"926","D02NE      ","Goldberg"," Jonathan          ","27","MM"," 1002","UNOV03262010"," 1:20.00Y","               NSY"," 5","  0"
"927","D02NE      ","Knapik"," Charlie             ","51","MM","  502","UNOV03282010","   48.00Y","               DQY"," 6","  0"
"928","D02NE      ","Knapik"," Charlie             ","51","MM"," 1001","UNOV03282010"," 1:28.00Y","          1:19.65Y"," 7"," 28"
"929","D02NE      ","Meehan"," Brian               ","33","MM"," 2001","UNOV03272010"," 2:50.00Y","          2:35.43Y"," 4"," 28"
"930","D02NE      ","Meehan"," Brian               ","33","MM"," 1003","UNOV03272010"," 1:23.00Y","          1:25.41Y"," 7"," 24"
"931","D02NE      ","Meehan"," Brian               ","33","MM"," 2005","UNOV03282010"," 3:00.00Y","          3:01.12Y"," 5"," 21"
"932","D02NE      ","Meehan"," Brian               ","33","MM"," 1001","UNOV03282010"," 1:13.47Y","          1:07.31Y"," 3"," 22"
"933","D02NE      ","Morgan"," Marshall G          ","56","MM"," 1001","UNOV03282010"," 1:09.57Y","          1:16.81Y"," 6"," 18"
"934","D02NE      ","Pierce"," Andrew              ","48","MM"," 1002","UNOV03262010"," 1:30.96Y","          1:29.23Y"," 5"," 12"
"935","D02NE      ","Pierce"," Andrew              ","48","MM","  501","UNOV03262010","   32.00Y","            32.05Y"," 5"," 34"
"936","D02NE      ","Pierce"," Andrew              ","48","MM"," 1005","UNOV03262010"," 1:28.04Y","          1:27.55Y"," 2"," 31"
"937","D02NE      ","Pierce"," Andrew              ","48","MM","  502","UNOV03282010","   42.00Y","            41.33Y"," 1"," 14"
"938","D02NE      ","Pierce"," Andrew              ","48","MM"," 1001","UNOV03282010"," 1:14.00Y","          1:10.19Y"," 7"," 27"
"939","D02NE      ","Roberts"," Melissa            ","23","FF"," 2005","UNOV03282010"," 2:45.00Y","          2:48.13Y"," 2"," 12"
"940","D02NE      ","Roberts"," Melissa            ","23","FF"," 1004","UNOV03282010"," 1:15.00Y","          1:19.53Y"," 6","  6"
"941","D02NE      ","Santangelo"," Anthony J       ","56","MM","  501","UNOV03262010","   38.50Y","            39.69Y"," 4"," 26"
"942","D02NE      ","Santangelo"," Anthony J       ","56","MM"," 2001","UNOV03272010"," 3:30.00Y","          3:31.87Y"," 6"," 23"
"943","D02NE      ","Santangelo"," Anthony J       ","56","MM"," 1001","UNOV03282010"," 1:30.00Y","          1:30.48Y"," 5"," 21"
"944","D02NE      ","Schroeck"," Chris             ","34","MM"," 2001","UNOV03272010"," 2:15.00Y","          2:11.36Y"," 3"," 22"
"945","D02NE      ","Schroeck"," Chris             ","34","MM"," 1003","UNOV03272010"," 1:20.00Y","          1:12.77Y"," 2"," 16"
"946","D02NE      ","Schroeck"," Chris             ","34","MM"," 2005","UNOV03282010"," 2:30.00Y","          2:30.67Y"," 8"," 16"
"947","D02NE      ","Schroeck"," Chris             ","34","MM"," 1001","UNOV03282010"," 1:10.00Y","          1:00.58Y"," 1"," 17"
"948","D02NE      ","Ryan"," Bill C                ","59","MM"," 1002","UNOV03262010"," 1:14.00Y","          1:11.54Y"," 6","  5"
"949","D02NE      ","Ryan"," Bill C                ","59","MM","  501","UNOV03262010","   28.00Y","            27.29Y"," 7","  8"
"950","D02NE      ","Ryan"," Bill C                ","59","MM","  502","UNOV03282010","   33.00Y","            33.16Y"," 3","  3"
"951","D02NE      ","Ryan"," Bill C                ","59","MM"," 1001","UNOV03282010"," 1:04.00Y","          1:01.63Y"," 2","  6"
"952","D02NE      ","Alessio"," Deidre             ","53","FF"," 1003","UNOV03272010"," 2:45.00Y","          1:54.21Y"," 2"," 14"
"953","D02NE      ","Alexander"," Mark E           ","51","MM"," 1002","UNOV03262010"," 1:01.43Y","          1:00.91Y"," 5","  3"
"954","D02NE      ","Alexander"," Mark E           ","51","MM","  501","UNOV03262010","   25.42Y","            25.50Y"," 8"," 13"
"955","D02NE      ","Alexander"," Mark E           ","51","MM"," 1005","UNOV03262010"," 1:08.39Y","          1:05.16Y"," 1","  7"
"956","D02NE      ","Alexander"," Mark E           ","51","MM","  504","UNOV03272010","   27.87Y","            27.52Y"," 6","  7"
"957","D02NE      ","Alexander"," Mark E           ","51","MM"," 2002","UNOV03272010"," 2:13.40Y","          2:14.30Y"," 7","  2"
"958","D02NE      ","Alexander"," Mark E           ","51","MM"," 5001","UNOV03282010"," 5:40.01Y","          5:35.35Y"," 8","  2"
"959","D02NE      ","Alexander"," Mark E           ","51","MM","  502","UNOV03282010","   28.54Y","            28.24Y"," 4","  3"
"960","D02NE      ","Alexander"," Mark E           ","51","MM"," 1001","UNOV03282010","   55.60Y","            55.46Y"," 3","  7"
"961","D02NE      ","Andrews"," Therese            ","26","FF"," 2001","UNOV03272010"," 2:10.00Y","          2:07.68Y"," 4","  9"
"962","D02NE      ","Andrews"," Therese            ","26","FF"," 2003","UNOV03282010"," 2:43.00Y","          2:42.11Y"," 6","  6"
"963","D02NE      ","Andrews"," Therese            ","26","FF"," 1001","UNOV03282010","   59.50Y","            59.03Y"," 7","  9"
"964","D02NE      ","Anthos"," Edward M            ","42","MM"," 1002","UNOV03262010","   55.77Y","            57.45Y"," 6","  3"
"965","D02NE      ","Anthos"," Edward M            ","42","MM","  501","UNOV03262010","   22.97Y","            23.69Y"," 1","  6"
"966","D02NE      ","Anthos"," Edward M            ","42","MM","  503","UNOV03262010","   30.56Y","            30.31Y"," 3","  5"
"967","D02NE      ","Anthos"," Edward M            ","42","MM"," 1005","UNOV03262010","   56.94Y","            56.95Y"," 7","  2"
"968","D02NE      ","Anthos"," Edward M            ","42","MM","  504","UNOV03272010","   25.34Y","            25.50Y"," 8","  4"
"969","D02NE      ","Anthos"," Edward M            ","42","MM"," 1003","UNOV03272010"," 1:04.85Y","          1:05.36Y"," 3","  3"
"970","D02NE      ","Anthos"," Edward M            ","42","MM"," 2005","UNOV03282010"," 2:10.56Y","          2:04.91Y"," 7","  1"
"971","D02NE      ","Anthos"," Edward M            ","42","MM","  502","UNOV03282010","   26.22Y","            26.79Y"," 5","  3"
"972","D02NE      ","Anthos"," Edward M            ","42","MM"," 1001","UNOV03282010","   49.75Y","            51.17Y"," 2","  3"
"973","D02NE      ","Asztalos"," Ivor B            ","23","MM"," 4005","UNOV03272010"," 4:59.00Y","          4:53.09Y"," 2","  3"
"974","D02NE      ","Asztalos"," Ivor B            ","23","MM"," 1003","UNOV03272010"," 1:09.00Y","          1:10.19Y"," 3","  7"
"975","D02NE      ","Asztalos"," Ivor B            ","23","MM"," 2005","UNOV03282010"," 2:17.00Y","          2:18.18Y"," 8","  7"
"976","D02NE      ","Asztalos"," Ivor B            ","23","MM"," 2003","UNOV03282010"," 2:29.00Y","          2:31.73Y"," 2","  3"
"977","D02NE      ","Au"," Lauren E                ","25","FF","10001","UNOV03202010","12:58.00Y","         12:12.17Y"," 5","  5"
"978","D02NE      ","Au"," Lauren E                ","25","FF"," 5001","UNOV03262010"," 5:46.00Y","          5:48.12Y"," 2","  7"
"979","D02NE      ","Au"," Lauren E                ","25","FF","  501","UNOV03262010","   26.90Y","            26.31Y"," 7","  6"
"980","D02NE      ","Au"," Lauren E                ","25","FF","  503","UNOV03262010","   34.90Y","            34.21Y"," 5","  6"
"981","D02NE      ","Au"," Lauren E                ","25","FF"," 1005","UNOV03262010"," 1:08.10Y","          1:08.17Y"," 4"," 11"
"982","D02NE      ","Au"," Lauren E                ","25","FF","  504","UNOV03272010","   30.40Y","            30.04Y"," 7"," 10"
"983","D02NE      ","Au"," Lauren E                ","25","FF"," 2001","UNOV03272010"," 2:12.00Y","          2:08.27Y"," 8"," 10"
"984","D02NE      ","Au"," Lauren E                ","25","FF"," 1003","UNOV03272010"," 1:15.50Y","          1:15.89Y"," 8"," 12"
"985","D02NE      ","Barker"," Joanne L            ","45","FF","10001","UNOV03202010","18:00.00Y","         17:48.51Y"," 1"," 15"
"986","D02NE      ","Barker"," Joanne L            ","45","FF","  504","UNOV03272010","   55.00Y","            44.73Y"," 2"," 22"
"987","D02NE      ","Barker"," Joanne L            ","45","FF"," 1003","UNOV03272010"," 1:50.00Y","          1:56.74Y"," 1"," 23"
"988","D02NE      ","Barker"," Joanne L            ","45","FF"," 1004","UNOV03282010"," 1:50.00Y","          1:43.20Y"," 1"," 15"
"989","D02NE      ","Barker"," Joanne L            ","45","FF","  502","UNOV03282010","   49.00Y","            43.40Y"," 7"," 12"
"990","D02NE      ","Barker"," Joanne L            ","45","FF"," 1001","UNOV03282010"," 1:50.00Y","          1:23.99Y"," 5"," 18"
"991","D02NE      ","Bazylewicz"," David F         ","25","MM","10001","UNOV03202010","10:20.05Y","         10:35.25Y"," 6","  2"
"992","D02NE      ","Bazylewicz"," David F         ","25","MM","  504","UNOV03272010","   27.22Y","            25.41Y"," 6"," 13"
"993","D02NE      ","Bazylewicz"," David F         ","25","MM"," 2001","UNOV03272010"," 1:51.82Y","          1:50.33Y"," 7","  6"
"994","D02NE      ","Bazylewicz"," David F         ","25","MM"," 2002","UNOV03272010"," 2:05.78Y","          2:02.82Y"," 5","  3"
"995","D02NE      ","Bazylewicz"," David F         ","25","MM"," 5001","UNOV03282010"," 4:58.64Y","          5:04.54Y"," 8","  5"
"996","D02NE      ","Bazylewicz"," David F         ","25","MM","  502","UNOV03282010","   27.25Y","            26.86Y"," 2","  2"
"997","D02NE      ","Bazylewicz"," David F         ","25","MM"," 1001","UNOV03282010","   52.12Y","            51.59Y"," 3","  8"
"998","D02NE      ","Beams"," Nancy H              ","62","FF"," 5001","UNOV03262010","11:00.00Y","               DQY"," 5","  0"
"999","D02NE      ","Beams"," Nancy H              ","62","FF","  501","UNOV03262010","   42.00Y","            42.71Y"," 7","  6"
"1000","D02NE      ","Beams"," Nancy H              ","62","FF","  503","UNOV03262010"," 1:00.00Y","          1:02.63Y"," 7","  7"
"1001","D02NE      ","Beams"," Nancy H              ","62","FF"," 1005","UNOV03262010"," 2:00.00Y","          1:58.91Y"," 5","  6"
"1002","D02NE      ","Beams"," Nancy H              ","62","FF"," 1001","UNOV03282010"," 1:40.00Y","          1:35.10Y"," 4","  3"
"1003","D02NE      ","Beckman"," Sharon L           ","51","FF","10001","UNOV03202010","13:59.98Y","         13:31.61Y"," 3","  2"
"1004","D02NE      ","Beeger"," Elise J             ","25","FF","10001","UNOV03202010","12:17.00Y","         12:05.23Y"," 1","  4"
"1005","D02NE      ","Beeger"," Elise J             ","25","FF"," 5001","UNOV03262010"," 5:50.00Y","          5:52.56Y"," 3","  9"
"1006","D02NE      ","Beeger"," Elise J             ","25","FF"," 1002","UNOV03262010"," 1:08.99Y","          1:09.72Y"," 2","  4"
"1007","D02NE      ","Beeger"," Elise J             ","25","FF","  501","UNOV03262010","   28.20Y","            29.08Y"," 5"," 12"
"1008","D02NE      ","Beeger"," Elise J             ","25","FF","  503","UNOV03262010","   37.99Y","            38.48Y"," 8"," 10"
"1009","D02NE      ","Beeger"," Elise J             ","25","FF"," 2002","UNOV03272010"," 2:23.80Y","          2:22.56Y"," 4","  4"
"1010","D02NE      ","Beeger"," Elise J             ","25","FF","  502","UNOV03282010","   33.90Y","               NSY"," 1","  0"
"1011","D02NE      ","Bohan"," Sheila               ","26","FF"," 1004","UNOV03282010"," 1:07.00Y","          1:06.44Y"," 4"," 12"
"1012","D02NE      ","Bohan"," Sheila               ","26","FF","  502","UNOV03282010","   33.24Y","            34.12Y"," 4"," 11"
"1013","D02NE      ","Bohan"," Sheila               ","26","FF"," 1001","UNOV03282010"," 1:01.00Y","          1:02.45Y"," 8"," 16"
"1014","D02NE      ","Bosley"," Douglas M           ","47","MM","16501","UNOV03202010","18:20.00Y","         18:31.27Y"," 1","  2"
"1015","D02NE      ","Bosley"," Douglas M           ","47","MM"," 2001","UNOV03272010"," 1:55.50Y","          1:55.46Y"," 5","  4"
"1016","D02NE      ","Bosley"," Douglas M           ","47","MM"," 1001","UNOV03282010","   53.50Y","            52.76Y"," 2","  8"
"1017","D02NE      ","Bouvrie"," Alice D            ","61","FF","10001","UNOV03202010","16:26.11Y","         16:40.54Y"," 4","  1"
"1018","D02NE      ","Bouvrie"," Alice D            ","61","FF"," 1002","UNOV03262010"," 1:43.00Y","          1:37.63Y"," 2","  2"
